Index,Voltage_mV
222,0.018623
223,0.009987
224,0.007430
225,0.041479
226,0.013977
227,-0.012320
228,-0.048656
229,-0.063188
230,-0.051411
231,-0.007001
232,0.026108
233,0.068885
234,0.091368
235,0.027810
236,0.029729
237,0.033845
238,-0.000348
239,-0.004460
240,-0.045636
241,-0.090147
242,-0.050650
243,-0.033851
244,0.003373
245,0.025477
246,0.041343
247,0.022383
248,0.005361
249,0.043283
250,0.073705
251,0.050075
252,0.058596
253,0.003207
254,-0.060265
255,-0.055508
256,-0.070223
257,-0.026386
258,0.020133
259,0.025077
260,-0.010764
261,-0.048192
262,-0.039418
263,0.015740
264,0.073985
265,0.039340
266,0.018597
267,-0.000135
268,-0.028352
269,-0.007234
270,0.048445
271,0.083093
272,0.056694
273,-0.037466
274,-0.074604
275,-0.042292
276,-0.065982
277,-0.081270
278,-0.020340
279,0.029249
280,0.058648
281,0.042205
282,0.022763
283,0.011419
284,0.001784
285,0.021738
286,0.017762
287,0.016358
288,0.020505
289,-0.034914
290,-0.071180
291,-0.061511
292,-0.069470
293,0.053352
294,0.098177
295,0.019721
296,0.008281
297,-0.067613
298,-0.003097
299,0.033254
300,0.005347
301,0.014566
302,0.010323
303,0.004931
304,-0.009691
305,-0.027284
306,0.020031
307,-0.006014
308,-0.060301
309,-0.026865
310,-0.021608
311,-0.003115
312,0.076033
313,0.100927
314,0.059059
315,0.011589
316,-0.016401
317,-0.041988
318,-0.050612
319,-0.016453
320,0.042481
321,0.054827
322,-0.020101
323,-0.091926
324,-0.072204
325,-0.065679
326,-0.038243
327,0.036047
328,0.052633
329,0.033877
330,0.012956
331,-0.021619
332,0.001808
333,0.009244
334,0.022288
335,0.041524
336,0.006749
337,0.009610
338,-0.016780
339,0.000563
340,0.009637
341,0.019536
342,0.029107
343,-0.020356
344,-0.023728
345,-0.077496
346,-0.011245
347,0.022504
348,-0.011776
349,0.007944
350,0.001878
351,-0.028257
352,-0.037033
353,-0.015027
354,-0.019706
355,-0.013817
356,-0.009325
357,0.018940
358,0.031351
359,0.053193
360,0.072213
361,0.092800
362,0.100918
363,0.011684
364,-0.021457
365,-0.004736
366,-0.042196
367,-0.066857
368,-0.062448
369,-0.070101
370,-0.038043
371,-0.012871
372,-0.041129
373,-0.034381
374,0.020046
375,0.038691
376,0.073848
377,0.032642
378,-0.002345
379,0.019100
380,0.031428
381,0.009674
382,-0.007268
383,0.011927
384,0.016168
385,0.002682
386,-0.017447
387,-0.068995
388,-0.064081
389,-0.010729
390,-0.015035
391,-0.016786
392,0.047409
393,0.096705
394,0.061507
395,-0.019525
396,-0.116645
397,-0.099172
398,-0.056175
399,-0.064720
400,-0.024897
401,0.013674
402,0.064626
403,0.092674
404,0.072272
405,0.084391
406,0.046153
407,0.012410
408,0.003996
409,-0.055768
410,-0.042286
411,0.004376
412,-0.018941
413,-0.025780
414,-0.017084
415,-0.033554
416,0.030224
417,-0.016566
418,-0.035637
419,0.031847
420,0.059598
421,0.058816
422,0.075850
423,-0.015057
424,-0.030126
425,-0.036117
426,-0.023455
427,0.001470
428,-0.041904
429,-0.055228
430,0.013158
431,0.045220
432,0.069377
433,0.040869
434,-0.000932
435,-0.050703
436,-0.069504
437,-0.056597
438,-0.047986
439,-0.042643
440,-0.013040
441,0.019836
442,-0.023890
443,0.008045
444,0.053664
445,0.057482
446,0.055725
447,0.058617
448,0.058190
449,0.067504
450,0.008488
451,-0.042923
452,-0.044040
453,-0.060823
454,-0.078428
455,-0.051145
456,-0.014135
457,0.037297
458,0.043871
459,-0.009903
460,-0.034934
461,-0.062860
462,-0.030749
463,0.046598
464,0.058205
465,0.056929
466,0.024451
467,-0.017363
468,-0.024922
469,0.010356
470,0.052270
471,0.070145
472,0.073061
473,-0.031373
474,-0.048821
475,-0.038813
476,-0.059754
477,-0.021244
478,-0.000482
479,0.005222
480,0.013595
481,0.000013
482,-0.003960
483,0.025274
484,-0.021393
485,-0.013565
486,-0.018608
487,-0.031369
488,-0.006164
489,-0.017383
490,0.004241
491,0.043658
492,0.039991
493,0.023192
494,0.029482
495,-0.020897
496,0.002803
497,0.038848
498,-0.050868
499,-0.100062
500,-0.052400
501,-0.070169
502,-0.024757
503,0.009345
504,0.072212
505,0.093618
506,0.127271
507,0.084656
508,-0.019121
509,-0.006258
510,0.024519
511,-0.029106
512,-0.058961
513,-0.109634
514,-0.030288
515,0.068951
516,0.033261
517,0.006310
518,-0.017003
519,-0.011091
520,-0.004161
521,-0.023072
522,-0.031834
523,-0.042726
524,-0.020374
525,0.064075
526,0.043856
527,0.054098
528,-0.027804
529,-0.034507
530,-0.034199
531,0.015943
532,0.035343
533,-0.027207
534,-0.085632
535,-0.049052
536,-0.002115
537,0.041184
538,0.076228
539,0.101223
540,0.054982
541,0.017116
542,-0.013100
543,-0.091329
544,-0.077101
545,-0.093601
546,-0.057726
547,0.056157
548,0.098564
549,0.027923
550,-0.009422
551,0.011257
552,-0.005794
553,-0.008610
554,0.003253
555,0.029281
556,0.010745
557,0.013262
558,0.022632
559,-0.018250
560,-0.000391
561,0.074049
562,0.074802
563,-0.004398
564,-0.080925
565,-0.130602
566,-0.114427
567,-0.049983
568,-0.016087
569,0.015730
570,0.039678
571,0.068626
572,0.042728
573,-0.013783
574,-0.046907
575,-0.009824
576,0.033716
577,0.032525
578,0.002041
579,0.046253
580,0.062624
581,0.111311
582,0.081009
583,-0.031391
584,-0.092820
585,-0.137493
586,-0.127861
587,-0.109043
588,-0.045387
589,0.019162
590,0.052943
591,0.041495
592,0.043792
593,0.055502
594,0.064199
595,0.024731
596,-0.000364
597,-0.024480
598,-0.026884
599,-0.028690
600,-0.030377
601,0.005364
602,0.005609
603,0.015357
604,0.030704
605,0.044013
606,0.026515
607,0.024443
608,0.025692
609,0.009524
610,-0.007612
611,0.001306
612,-0.031779
613,-0.101091
614,-0.084384
615,-0.041661
616,-0.029906
617,0.050296
618,0.065879
619,0.043991
620,0.055550
621,-0.018379
622,0.003939
623,-0.001871
624,-0.021178
625,-0.021094
626,0.020303
627,0.012615
628,-0.087229
629,-0.039200
630,-0.010173
631,-0.016131
632,-0.039260
633,-0.010031
634,0.041570
635,0.087690
636,0.066710
637,0.061431
638,0.019860
639,-0.038922
640,-0.079045
641,-0.034233
642,-0.013331
643,0.055298
644,0.005606
645,-0.040281
646,-0.047261
647,-0.054866
648,-0.041536
649,0.055637
650,0.088375
